Año,Trimestre,Provincia,Accesos por cada 100 hab,z_score
2018,4,Santiago Del Estero,9.2821177795649,-0.6795825792370185
2018,4,Tierra Del Fuego,27.748785315817887,1.3265007842140273
2018,4,Tucumán,10.344120436439566,-0.5642143972022992
2018,3,Buenos Aires,20.95908740104848,0.5889177848484092
2018,3,Catamarca,8.373046550087581,-0.7783374122931873
2018,3,Chaco,8.628583509513742,-0.7505777506192379
2018,3,Chubut,17.28630822939319,0.18993398447279547
2018,3,Córdoba,19.66915749676994,0.4487892578193123
2018,3,Corrientes,9.018948170247882,-0.708171396032488
2018,3,Entre Ríos,15.016208210741233,-0.0566730371702463
2018,3,Formosa,7.5279498103121085,-0.8701425258493871
2018,3,Jujuy,5.949165647225797,-1.0416500616746664
2018,3,La Pampa,23.64056278957734,0.8802136104688595
2018,3,La Rioja,13.505484520192356,-0.22078698227874233
2018,3,Mendoza,10.601969231966759,-0.5362035946047261
2018,3,Misiones,8.74450949017475,-0.7379844020500255
2018,3,Neuquén,18.005451709791327,0.26805645942009254
2018,3,Río Negro,15.546572458298687,0.0009418460514031431
2018,3,Salta,9.549341341721156,-0.6505533707286941
2018,3,San Juan,8.419357955569252,-0.773306480757087
2018,3,San Luis,14.983359875657099,-0.06024143944964954
2018,3,Santa Cruz,9.738987459252597,-0.6299516070062451
2018,3,Santa Fe,19.939106982732063,0.4781145907034206
2018,3,Santiago Del Estero,8.996517443513934,-0.7106081057226772
2018,3,Tierra Del Fuego,27.506021696216745,1.3001287245244844
2018,3,Tucumán,10.325137534986972,-0.5662765604333921
2018,2,Buenos Aires,20.374582324435124,0.5254214389189232
2018,2,Catamarca,8.35838388395506,-0.7799302568350919
2018,2,Chaco,8.353123614291734,-0.7805016939629954
2018,2,Chubut,16.830485129144066,0.14041670495870365
2018,2,Córdoba,19.373198551696014,0.41663844799876587
2018,2,Corrientes,8.903247385340823,-0.7207402809861277
2018,2,Entre Ríos,14.711648453505866,-0.08975817616281895
2018,2,Formosa,7.4919076165093035,-0.8740578855226006
2018,2,Jujuy,5.9923974768014165,-1.0369536726855355
2018,2,La Pampa,23.40701065826804,0.8548422193286694
2018,2,La Rioja,13.570922884408905,-0.2136782381846303
2018,2,Mendoza,10.318226443150964,-0.5670273307783003
2018,2,Misiones,8.61598877251767,-0.7519459505018243
2018,2,Neuquén,17.931877810369247,0.2600639304310315
2018,2,Río Negro,15.42558308937726,-0.012201551893636335
2018,2,Salta,9.673102808845783,-0.6371088323598951
2018,2,San Juan,8.392841711641646,-0.7761870110801652
2018,2,San Luis,4.336137508962927,-1.2168776118861506
2018,2,Santa Cruz,9.919588050940062,-0.6103324828896503
2018,2,Santa Fe,19.675591530682105,0.4494882040891649
2018,2,Santiago Del Estero,8.750160589339375,-0.7373705080706645
2018,2,Tierra Del Fuego,27.162316515991055,1.2627911137926562
2018,2,Tucumán,10.283671207148597,-0.5707811582584553
2018,1,Buenos Aires,20.27965291057949,0.5151090034205263
2018,1,Catamarca,8.342098537275874,-0.7816993774940854
2018,1,Chaco,8.240328535251999,-0.7927549243358573
2018,1,Chubut,16.466326556340928,0.10085718762162585
2018,1,Córdoba,19.447381073339752,0.42469709324356714
2018,1,Corrientes,8.60133260210877,-0.7535380893959415
2018,1,Entre Ríos,14.555673456325385,-0.10670215624714205
2018,1,Formosa,5.4480098282582645,-1.0960919553706334
2018,1,Jujuy,5.912829505826147,-1.0455973536595762
2018,1,La Pampa,23.64124866231016,0.8802881186537312
2018,1,La Rioja,13.694770063119927,-0.20022438873752305
2018,1,Mendoza,10.345843091967911,-0.5640272605362175
2018,1,Misiones,8.432278416607307,-0.7719028966027898
2018,1,Neuquén,18.31283869735193,0.3014487279859335
2018,1,Río Negro,15.323567091543692,-0.023283821916531052
2018,1,Salta,9.633845443846392,-0.6413734646582564
2018,1,San Juan,8.306800710570991,-0.7855338745834833
2018,1,San Luis,4.335615022675048,-1.216934370965594
2018,1,Santa Cruz,9.98473486255572,-0.603255410932434
2018,1,Santa Fe,19.584682368757406,0.43961249928404006
2018,1,Santiago Del Estero,8.683504190530646,-0.7446115705122359
2018,1,Tierra Del Fuego,19.33152333431171,0.4121111579450122
2018,1,Tucumán,10.200177350055142,-0.5798513187157613
2017,4,Buenos Aires,18.61464924835486,0.33423521337060635
2017,4,Catamarca,7.280600419229377,-0.8970127501297934
2017,4,Chaco,8.234501979468078,-0.7933878786358899
2017,4,Chubut,15.77581593080522,0.025845176090365556
2017,4,Córdoba,19.390857786793124,0.4185568178221266
2017,4,Corrientes,8.562263620309615,-0.7577822571246554
2017,4,Entre Ríos,14.317635180183578,-0.13256088926950194
2017,4,Formosa,5.414060072151437,-1.0997800079543185
2017,4,Jujuy,5.81583543877829,-1.0561340779427297
2017,4,La Pampa,23.409929773918797,0.855159330649999
2017,4,La Rioja,13.727965660359493,-0.1966182624436814
2017,4,Mendoza,9.300280994440511,-0.6776094607457033
2017,4,Misiones,8.482789477895514,-0.7664157452517621
2017,4,Neuquén,18.2308851652642,0.29254589714358
2017,4,Río Negro,15.187813662722721,-0.03803107907890501
2017,4,Salta,9.638816535753657,-0.6408334416815188
2017,4,San Juan,7.718528602820455,-0.849439443155824
2017,4,San Luis,3.0299272402737993,-1.3587747183371108
2017,4,Santa Cruz,8.603821648608145,-0.7532676976339492
2017,4,Santa Fe,19.405680474329014,0.4201670459160156
2017,4,Santiago Del Estero,7.228687949666727,-0.9026521402006247
2017,4,Tierra Del Fuego,17.758493353028065,0.24122871424108816
2017,4,Tucumán,9.883286960651205,-0.6142759671788782
2017,3,Buenos Aires,17.935870973592106,0.26049771840567254
2017,3,Catamarca,8.265091234974188,-0.7900648861982619
2017,3,Chaco,8.012103738024656,-0.8175475929614202
2017,3,Chubut,14.16737183585357,-0.14888439726601332
2017,3,Córdoba,19.076953915608296,0.38445660280116917
2017,3,Corrientes,8.470212670540503,-0.7677819973896037
2017,3,Entre Ríos,13.741494179292031,-0.19514862333801064
2017,3,Formosa,5.43429504811395,-1.0975818285286836
2017,3,Jujuy,5.791142800512126,-1.0588165051174334
2017,3,La Pampa,22.780807976856142,0.7868161513408912
2017,3,La Rioja,13.700651079810719,-0.19958551820387568
2017,3,Mendoza,9.964323465862444,-0.6054727554127414
2017,3,Misiones,8.227833589371523,-0.7941122836433142
2017,3,Neuquén,18.10848135178631,0.27924884431263985
2017,3,Río Negro,14.924361907723748,-0.06665054611256879
2017,3,Salta,9.649427484390076,-0.6396807460211803
2017,3,San Juan,8.245115565495915,-0.7922348964686851
2017,3,San Luis,4.429809174940647,-1.2067018088953976
2017,3,Santa Cruz,9.907366563740627,-0.611660135650999
2017,3,Santa Fe,19.152164898849556,0.3926269725732401
2017,3,Santiago Del Estero,8.716515836151316,-0.741025427373537
2017,3,Tierra Del Fuego,19.492764396867877,0.42962720476093513
2017,3,Tucumán,9.833448455500244,-0.6196900569623399
2017,2,Buenos Aires,18.104156481000473,0.27877902206043814
2017,2,Catamarca,6.608185687419579,-0.9700589564458431
2017,2,Chaco,7.763587198662014,-0.8445446076734195
2017,2,Chubut,10.897114883440475,-0.5041411350378344
2017,2,Córdoba,18.05661531060883,0.27361449788116016
2017,2,Corrientes,8.265165616133114,-0.7900568059745191
2017,2,Entre Ríos,13.571663585663645,-0.2135977738311402
2017,2,Formosa,5.0818187061685505,-1.1358722739595446
2017,2,Jujuy,5.729417105648426,-1.06552193203436
2017,2,La Pampa,20.920811368324546,0.5847597572933213
2017,2,La Rioja,4.313641371128342,-1.2193214273587187
2017,2,Mendoza,8.863231962926129,-0.7250872630840073
2017,2,Misiones,8.196262181174568,-0.7975419699481278
2017,2,Neuquén,18.43063459528346,0.3142452106571742
2017,2,Río Negro,14.1565144707972,-0.15006386179948913
2017,2,Salta,7.929941866624195,-0.8264730562591643
2017,2,San Juan,6.869062671706707,-0.9417191936240839
2017,2,San Luis,2.7229996991951935,-1.3921170760058112
2017,2,Santa Cruz,7.812000426302888,-0.8392853495885128
2017,2,Santa Fe,16.436519275562326,0.0976191431849521
2017,2,Santiago Del Estero,3.5041532386183105,-1.3072582829040655
2017,2,Tierra Del Fuego,20.30130511507835,0.5174611401632241
2017,2,Tucumán,9.459823731438563,-0.6602779075662832
2017,1,Buenos Aires,18.804855031011677,0.35489777500880926
2017,1,Catamarca,6.527341318167275,-0.978841295970143
2017,1,Chaco,7.65022534015797,-0.8568594088116546
2017,1,Chubut,10.932503392025788,-0.5002967869338264
2017,1,Córdoba,17.652242570602198,0.2296864082695453
2017,1,Corrientes,8.147787146784857,-0.8028079422650609
2017,1,Entre Ríos,13.427434245008815,-0.2292657919097218
2017,1,Formosa,5.050590921688212,-1.1392646315032355
2017,1,Jujuy,5.81976940765058,-1.0557067204083213
2017,1,La Pampa,20.649049712429974,0.5552375635545895
2017,1,La Rioja,4.311444393660782,-1.219560090882546
2017,1,Mendoza,8.886706245725367,-0.7225371891142426
2017,1,Misiones,8.041713210556319,-0.8143310369623631
2017,1,Neuquén,18.166254008454768,0.28552484214372875
2017,1,Río Negro,14.158945655638249,-0.14979975570381554
2017,1,Salta,7.8901262912821775,-0.8307983284363479
2017,1,San Juan,6.887390312005832,-0.9397282131603263
2017,1,San Luis,2.7319835263877543,-1.391141138889072
2017,1,Santa Cruz,7.89382704275053,-0.8303963059307521
2017,1,Santa Fe,16.34225474583628,0.0873789358234603
2017,1,Santiago Del Estero,3.6488508898009986,-1.2915393910033923
2017,1,Tierra Del Fuego,20.435486705666722,0.5320376443447333
2017,1,Tucumán,9.388852799951817,-0.667987669203822
2016,4,Buenos Aires,18.578640735833826,0.3303235125848933
2016,4,Catamarca,6.720813040873304,-0.9578239465508805
2016,4,Chaco,7.653240095890541,-0.8565319078530703
2016,4,Chubut,10.959254911598952,-0.4973906979896568
2016,4,Córdoba,17.57129145976522,0.22089247312211624
2016,4,Corrientes,8.119896031116928,-0.8058378285734421
2016,4,Entre Ríos,13.451982739190726,-0.22659902349146618
2016,4,Formosa,5.02928480990009,-1.1415791712713919
2016,4,Jujuy,5.758804384392255,-1.0623295135392872
2016,4,La Pampa,20.670760836407798,0.5575961008774839
2016,4,La Rioja,4.350562085368715,-1.2153106316664835
2016,4,Mendoza,8.910941733480245,-0.7199044234192553
2016,4,Misiones,8.047024567428018,-0.8137540500947136
2016,4,Neuquén,17.993247493890816,0.26673068288602564
2016,4,Río Negro,14.170250609480686,-0.1485716684063444
2016,4,Salta,7.865487548426057,-0.833474900808866
2016,4,San Juan,6.913287316652287,-0.936914952452487
2016,4,San Luis,2.7410268293938924,-1.3901587407560225
2016,4,Santa Cruz,7.940780215262837,-0.8252956575298821
2016,4,Santa Fe,16.345011971501133,0.08767846060369944
2016,4,Santiago Del Estero,3.719720429331573,-1.2838406438445658
2016,4,Tierra Del Fuego,20.57132386392357,0.5467939972591164
2016,4,Tucumán,9.349553397483637,-0.6722568681445735
2016,3,Buenos Aires,18.295308597951934,0.29954438651788384
2016,3,Catamarca,6.72059087375157,-0.9578480811580553
2016,3,Chaco,7.706877803276395,-0.8507051005945773
2016,3,Chubut,11.041169584989312,-0.4884920884712732
2016,3,Córdoba,17.78550480431242,0.2441630402605411
2016,3,Corrientes,8.161726730902307,-0.8012936480516331
2016,3,Entre Ríos,13.552371996148606,-0.21569347067003494
2016,3,Formosa,4.733748023050463,-1.1736841209177162
2016,3,Jujuy,5.76400350138348,-1.0617647195893092
2016,3,La Pampa,20.294829381412075,0.5167576639378276
2016,3,La Rioja,4.529887087279927,-1.1958300782705509
2016,3,Mendoza,8.930444449562124,-0.7177857913381199
2016,3,Misiones,8.121652823521027,-0.8056469835274706
2016,3,Neuquén,17.862151015228427,0.252489322644101
2016,3,Río Negro,14.220201565227184,-0.14314536281467177
2016,3,Salta,7.955372391224448,-0.8237104705233109
2016,3,San Juan,6.939188629814689,-0.9341012236990656
2016,3,San Luis,2.7472425273887247,-1.389483512899389
2016,3,Santa Cruz,7.932484607529773,-0.8261968315305699
2016,3,Santa Fe,16.529361932364445,0.10770488869716693
2016,3,Santiago Del Estero,3.794480871177055,-1.2757192175863608
2016,3,Tierra Del Fuego,20.307103192524696,0.5180910007854659
2016,3,Tucumán,9.358616360369721,-0.6712723343063131
2016,2,Buenos Aires,18.098684568289556,0.2781845935836122
2016,2,Catamarca,6.632980570132604,-0.9673654221840888
2016,2,Chaco,7.642896733294073,-0.8576555349279706
2016,2,Chubut,11.074824787933132,-0.4848360339835524
2016,2,Córdoba,17.620348014320207,0.22622161752609657
2016,2,Corrientes,8.053039893831306,-0.81310058913866
2016,2,Entre Ríos,13.377306134693265,-0.2347113422748781
2016,2,Formosa,4.930439412017454,-1.1523170105624703
2016,2,Jujuy,5.597761384701527,-1.079824044257707
2016,2,La Pampa,19.91385540427254,0.475371444364262
2016,2,La Rioja,4.4934890589340855,-1.1997840931995396
2016,2,Mendoza,8.96594364845842,-0.7139294186503085
2016,2,Misiones,7.964976216879448,-0.8226671813194436
2016,2,Neuquén,17.594175765043765,0.22337845625975056
2016,2,Río Negro,14.224291356155328,-0.14270107791460318
2016,2,Salta,7.770812428027119,-0.843759711730608
2016,2,San Juan,6.964997582946448,-0.9312975282621889
2016,2,San Luis,2.7487304539676813,-1.3893218754653354
2016,2,Santa Cruz,7.955357767523354,-0.8237120591349767
2016,2,Santa Fe,16.489119309020037,0.10333322515612153
2016,2,Santiago Del Estero,3.943453095409565,-1.2595359674107431
2016,2,Tierra Del Fuego,20.081326844262296,0.49356431370341575
2016,2,Tucumán,9.224512334342581,-0.6858404124425937
2016,1,Buenos Aires,17.53507921643952,0.21695864051553929
2016,1,Catamarca,6.606879526910472,-0.9702008481467778
2016,1,Chaco,7.524734075579937,-0.8704918596929092
2016,1,Chubut,11.115931499378867,-0.4803705022466766
2016,1,Córdoba,16.972666239608547,0.1558622183270385
2016,1,Corrientes,7.940601449315725,-0.8253150773516637
2016,1,Entre Ríos,13.142540095674788,-0.2602146034482164
2016,1,Formosa,4.858053690123639,-1.1601804646565832
2016,1,Jujuy,5.491800261988138,-1.0913348837218724
2016,1,La Pampa,19.101771424266833,0.38715259497975
2016,1,La Rioja,4.4969582015400285,-1.1994072309825987
2016,1,Mendoza,8.990567825336337,-0.7112544286188647
2016,1,Misiones,7.751215322654614,-0.8458885975722142
2016,1,Neuquén,16.65921009321782,0.12181064084499185
2016,1,Río Negro,14.14929460475045,-0.1508481751107185
2016,1,Salta,7.6113150931071925,-0.8610863327611488
2016,1,San Juan,6.982387580659241,-0.9294084064142107
2016,1,San Luis,2.752950183918377,-1.3888634749425701
2016,1,Santa Cruz,8.051419802811122,-0.8132765839485783
2016,1,Santa Fe,16.157804349232396,0.06734159712753253
2016,1,Santiago Del Estero,4.032855070541266,-1.2498239923281094
2016,1,Tierra Del Fuego,19.6541853628346,0.44716279496432854
2016,1,Tucumán,9.127106142747772,-0.6964219069148293
2015,4,Buenos Aires,17.683348856285942,0.23306556707480405
2015,4,Catamarca,6.643394374998431,-0.9662341427775284
2015,4,Chaco,7.53670916277073,-0.869190974021893
2015,4,Chubut,11.205552103480567,-0.47063477691573075
2015,4,Córdoba,17.46916799414709,0.20979852858706088
2015,4,Corrientes,7.950363156694786,-0.8242546370348838
2015,4,Entre Ríos,13.123962308090587,-0.26223275807894386
2015,4,Formosa,4.8305631271657905,-1.1631668378553957
2015,4,Jujuy,5.458341251601313,-1.094969625288686
2015,4,La Pampa,19.272161272149656,0.405662498754627
2015,4,La Rioja,4.577775134234902,-1.1906278719647332
2015,4,Mendoza,9.015907568565332,-0.7085017047055753
2015,4,Misiones,7.766317103077486,-0.8442480508733939
2015,4,Neuquén,17.22630452981118,0.18341562249759494
2015,4,Río Negro,14.185024658290292,-0.14696672406705955
2015,4,Salta,7.599850568087338,-0.8623317547013579
2015,4,San Juan,7.007150043164227,-0.9267183940461529
2015,4,San Luis,2.759291577250979,-1.3881745924660402
2015,4,Santa Cruz,8.143243109871943,-0.8033015731183814
2015,4,Santa Fe,16.474943169318767,0.1017932332784941
2015,4,Santiago Del Estero,4.197822731421939,-1.231903115193647
2015,4,Tierra Del Fuego,19.441920240938828,0.42410386845037784
2015,4,Tucumán,9.122607419100433,-0.6969106152672147
2015,3,Buenos Aires,17.5478839831824,0.21834965648987958
2015,3,Catamarca,6.5638473961451576,-0.9748755433213498
2015,3,Chaco,7.454020298824401,-0.8781736859259088
2015,3,Chubut,11.233578169758335,-0.4675902305625551
2015,3,Córdoba,17.430734989025318,0.20562344870159402
2015,3,Corrientes,7.9251911359201195,-0.8269891408104768
2015,3,Entre Ríos,13.027710914374044,-0.27268880377666754
2015,3,Formosa,4.783639923880968,-1.1682642306191262
2015,3,Jujuy,5.423454555427568,-1.098759460171592
2015,3,La Pampa,19.055588379965016,0.38213560766108434
2015,3,La Rioja,4.550079085806065,-1.1936365675984932
2015,3,Mendoza,9.042401990754488,-0.7056235449361652
2015,3,Misiones,7.687041384274881,-0.8528599837141905
2015,3,Neuquén,16.195213031371225,0.07140540207447309
2015,3,Río Negro,14.21984560217436,-0.14318403203080793
2015,3,Salta,7.525378783060509,-0.8704218233992178
2015,3,San Juan,7.027462887351242,-0.9245117555875385
2015,3,San Luis,2.7688118552652248,-1.3871403792652925
2015,3,Santa Cruz,8.159354482038923,-0.8015513517748121
2015,3,Santa Fe,16.3639671637834,0.08973761371369182
2015,3,Santiago Del Estero,4.237302719178804,-1.227614298791185
2015,3,Tierra Del Fuego,22.04802112197417,0.7072115602229521
2015,3,Tucumán,9.04046893117945,-0.705833538355196
2015,2,Buenos Aires,17.32566254457297,0.19420914872791525
2015,2,Catamarca,6.475144864314208,-0.9845115360121112
2015,2,Chaco,7.341229538625331,-0.8904264471315865
2015,2,Chubut,11.215678099350221,-0.46953476296829777
2015,2,Córdoba,17.106520102782877,0.1704031206051851
2015,2,Corrientes,7.790823368355694,-0.8415858698936141
2015,2,Entre Ríos,12.837181261223597,-0.29338654833067845
2015,2,Formosa,4.673478484721786,-1.180231361665224
2015,2,Jujuy,5.188392481356063,-1.124294880422561
2015,2,La Pampa,18.685329046975873,0.3419133484681995
2015,2,La Rioja,4.494678751214943,-1.199654853752976
2015,2,Mendoza,9.068294493026901,-0.7028107733332307
2015,2,Misiones,7.4498150149300955,-0.878630517135026
2015,2,Neuquén,15.814175161962616,0.030012241713253854
2015,2,Río Negro,14.14343856592951,-0.15148433223172314
2015,2,Salta,7.378443804380798,-0.8863837621550726
2015,2,San Juan,7.042097078751527,-0.922922004331767
2015,2,San Luis,2.778618445940834,-1.3860750631562604
2015,2,Santa Cruz,8.058063850217536,-0.8125548233525302
2015,2,Santa Fe,16.093025858679276,0.06030453687001877
2015,2,Santiago Del Estero,4.2466687085071415,-1.2265968463820294
2015,2,Tierra Del Fuego,22.095953780047246,0.7124186127535516
2015,2,Tucumán,8.841187690702666,-0.7274819911896635
2015,1,Buenos Aires,17.241393436944044,0.18505477073657586
2015,1,Catamarca,6.4030169907943355,-0.9923469793494248
2015,1,Chaco,7.143089175357747,-0.9119509634309632
2015,1,Chubut,11.585798774556789,-0.4293275665402723
2015,1,Córdoba,16.79362190248589,0.13641215429589904
2015,1,Corrientes,7.642568763996284,-0.8576911631078101
2015,1,Entre Ríos,12.609336086982932,-0.3181379774983661
2015,1,Formosa,4.62384901660949,-1.1856227431974657
2015,1,Jujuy,5.050879913471037,-1.1392332375548386
2015,1,La Pampa,18.332348933631966,0.30356817700625865
2015,1,La Rioja,4.462324463144091,-1.2031695863872114
2015,1,Mendoza,9.059236417534116,-0.7037947762409176
2015,1,Misiones,7.1884830279667495,-0.9070197081114477
2015,1,Neuquén,15.526250068921229,-0.0012658293267157742
2015,1,Río Negro,13.99387526238606,-0.16773179292988497
2015,1,Salta,7.2946429647847415,-0.895487270940664
2015,1,San Juan,7.039582453142129,-0.923195174820726
2015,1,San Luis,2.790401457622043,-1.3847950431603073
2015,1,Santa Cruz,8.391896957421542,-0.7762896422516952
2015,1,Santa Fe,15.832773292036375,0.03203260620289563
2015,1,Santiago Del Estero,4.2444689547784344,-1.226835811498512
2015,1,Tierra Del Fuego,22.16715476458662,0.7201533656679777
2015,1,Tucumán,8.71860866450986,-0.7407980778452915
2014,4,Buenos Aires,17.0147634301905,0.16043534845507554
2014,4,Catamarca,6.459254980059493,-0.9862376965328423
2014,4,Chaco,5.81368220415458,-1.0563679895647238
2014,4,Chubut,12.22355578461917,-0.3600463210042939
2014,4,Córdoba,16.655707331301695,0.12143012647268989
2014,4,Corrientes,6.174655065970425,-1.0171545445116585
2014,4,Entre Ríos,10.718328095183363,-0.5235632208485703
2014,4,Formosa,4.549162969289201,-1.193736087779915
2014,4,Jujuy,4.982003512117359,-1.1467154647958249
2014,4,La Pampa,16.816524623987434,0.13890013803697226
2014,4,La Rioja,4.496901902725229,-1.1994133468730552
2014,4,Mendoza,9.056377705209336,-0.7041053257877904
2014,4,Misiones,6.540662222041546,-0.9773942106421677
2014,4,Neuquén,15.52866412077054,-0.0010035844336454386
2014,4,Río Negro,13.889530185847859,-0.17906707698643579
2014,4,Salta,7.103785883014793,-0.9162205849391896
2014,4,San Juan,7.100961754619733,-0.9165273775415073
2014,4,San Luis,2.7819569555272006,-1.3857123919527645
2014,4,Santa Cruz,8.15757414246012,-0.8017447548131956
2014,4,Santa Fe,15.657532856900755,0.012995770193401862
2014,4,Santiago Del Estero,4.26296198713424,-1.2248268640543718
2014,4,Tierra Del Fuego,19.341882280727507,0.4132364779317836
2014,4,Tucumán,8.693215352295233,-0.7435566211004119
2014,3,Buenos Aires,17.26299843234104,0.18740177902858426
2014,3,Catamarca,6.269890252791938,-1.0068088920801774
2014,3,Chaco,5.627757222300207,-1.0765655163905994
2014,3,Chubut,12.388234071451354,-0.3421568793447678
2014,3,Córdoba,16.5601374978714,0.1110481204872609
2014,3,Corrientes,5.9862826719116935,-1.0376179402549786
2014,3,Entre Ríos,10.433826435850124,-0.5544693951511177
2014,3,Formosa,4.5129252671268265,-1.197672686047844
2014,3,Jujuy,4.68339443034039,-1.1791541660369758
2014,3,La Pampa,18.33753400191527,0.30413144480761334
2014,3,La Rioja,4.379035874747908,-1.2122174479582768
2014,3,Mendoza,8.992236937014606,-0.7110731085640716
2014,3,Misiones,6.399773666851879,-0.9926993102824678
2014,3,Neuquén,16.726688649309313,0.12914101642570214
2014,3,Río Negro,14.159932806209634,-0.1496925189035326
2014,3,Salta,7.053549273694012,-0.9216779218407591
2014,3,San Juan,7.0752480415613945,-0.919320726795108
2014,3,San Luis,2.770051341285783,-1.3870057305919363
2014,3,Santa Cruz,8.34323913237982,-0.781575471604841
2014,3,Santa Fe,15.437988654617879,-0.010853902243554413
2014,3,Santiago Del Estero,4.082169590293595,-1.2444668244764918
2014,3,Tierra Del Fuego,19.344392262780588,0.4135091439788308
2014,3,Tucumán,8.381678430058432,-0.7773997081421359
2014,2,Buenos Aires,16.794925434991658,0.13655376050981977
2014,2,Catamarca,6.284355435383139,-1.0052375007022516
2014,2,Chaco,5.602127567276613,-1.0793497341956195
2014,2,Chubut,12.696289361395674,-0.30869201130795565
2014,2,Córdoba,16.365408420405306,0.08989418126579578
2014,2,Corrientes,5.945267054468535,-1.0420735762073163
2014,2,Entre Ríos,10.372072065869386,-0.5611779371225132
2014,2,Formosa,4.464869672895974,-1.2028930934612558
2014,2,Jujuy,4.784095434078587,-1.1682147473310598
2014,2,La Pampa,16.379048903362197,0.09137598332215148
2014,2,La Rioja,4.3933834187878436,-1.210658835970034
2014,2,Mendoza,8.95860097015214,-0.7147270733849531
2014,2,Misiones,6.365807425994047,-0.9963891536486355
2014,2,Neuquén,15.137568029498313,-0.04348939627120126
2014,2,Río Negro,13.946569423268942,-0.17287075244494857
2014,2,Salta,7.004015501526469,-0.9270589076672059
2014,2,San Juan,7.077771062624967,-0.919046644285563
2014,2,San Luis,2.781512264860477,-1.3857606998863232
2014,2,Santa Cruz,8.744673181156902,-0.7379666198619075
2014,2,Santa Fe,15.216957428230305,-0.034865114076377796
2014,2,Santiago Del Estero,4.143683147939005,-1.2377844425915694
2014,2,Tierra Del Fuego,19.08631433655622,0.3854734503023042
2014,2,Tucumán,8.409488588173268,-0.7743786164687416
2014,1,Buenos Aires,16.692346018019045,0.12541028476265081
2014,1,Catamarca,6.184614520776599,-1.0160726223642822
2014,1,Chaco,5.553671463702625,-1.0846136500075334
2014,1,Chubut,12.703590133239262,-0.30789890898415956
2014,1,Córdoba,16.125183143749393,0.06379786854268088
2014,1,Corrientes,5.891708288681968,-1.0478918078292627
2014,1,Entre Ríos,10.302247104839328,-0.5687632089318978
2014,1,Formosa,4.444467754793774,-1.2051094082569258
2014,1,Jujuy,4.724302778829112,-1.1747101829973516
2014,1,La Pampa,15.994061954006705,0.04955382387017435
2014,1,La Rioja,4.353174900044055,-1.215026794637323
2014,1,Mendoza,8.933318322823283,-0.717473594818279
2014,1,Misiones,6.323160981949705,-1.0010219506456977
2014,1,Neuquén,14.882265766507492,-0.07122356224521051
2014,1,Río Negro,13.867842232252002,-0.1814230972489186
2014,1,Salta,6.976877486214764,-0.930006982674622
2014,1,San Juan,7.050796578649686,-0.9219769544476026
2014,1,San Luis,2.684668505334274,-1.39628109586238
2014,1,Santa Cruz,8.677326900880571,-0.7452826259679053
2014,1,Santa Fe,15.077800919408592,-0.04998205689863491
2014,1,Santiago Del Estero,4.058899015580628,-1.2469947690933525
2014,1,Tierra Del Fuego,19.10492102645171,0.387494744668218
2014,1,Tucumán,8.307214637543202,-0.7854889085921367
